id;sentence;sentenceForeign;words;sound;visible;created
206;{"sentences": [{"sentence":"Pečení _ _ _ _ .","translation":"","solution":["holubi","nelítají","do","huby"],"distractors": ["zajíci","neběhají","pece"] }]};;;;1;2020-04-26 13:14:09
207;{"sentences": [{"sentence":"Plný _ , _ _ .","translation":"","solution":["břich","rozum","tich"],"distractors": ["hlad","plný","srdce"] }]};;;;1;2020-04-26 13:14:10
208;{"sentences": [{"sentence":"Pod _ bývá největší _ .","translation":"","solution":["svícnem","tma"],"distractors": ["studnou","oheň","voda","pecí"] }]};;;;1;2020-04-26 13:14:10
209;{"sentences": [{"sentence":"Potmě _ _ _ .","translation":"","solution":["každá","kočka","černá"],"distractors": ["žádná","bílá","neviditelná","husa"] }]};;;;1;2020-04-26 13:14:10
210;{"sentences": [{"sentence":"Potrefená _ _ _ .","translation":"","solution":["husa","nejvíc","kejhá"],"distractors": ["je","ticho","kočka"] }]};;;;1;2020-04-26 13:14:10
211;{"sentences": [{"sentence":"Práce _ _ _ .","translation":"","solution":["kvapná","málo","platná"],"distractors": ["hodně","trapná"] }]};;;;1;2020-04-26 13:14:10
212;{"sentences": [{"sentence":"Pro _ _ _ _ .","translation":"","solution":["jedno","kvítí","slunce","nesvítí"],"distractors": ["dvě","měsíc"] }]};;;;1;2020-04-26 13:14:10
213;{"sentences": [{"sentence":"Proti _ _ _ .","translation":"","solution":["gustu","žádný","dišputát"],"distractors": ["každý","půstu","deputát"] }]};;;;1;2020-04-26 13:14:11
214;{"sentences": [{"sentence":"S čím kdo _ , tím také _ .","translation":"","solution":["zachází","schází"],"distractors": ["nehází","srazí","vychází"] }]};;;;1;2020-04-26 13:14:11
215;{"sentences": [{"sentence":"S _ do toho, _ je _ .","translation":"","solution":["chutí","půl","hotovo"],"distractors": ["jídlem","všechno","snězeno"] }]};;;;1;2020-04-26 13:14:11
216;{"sentences": [{"sentence":"Stokrát _ _ _ .","translation":"","solution":["nic","umořilo","osla"],"distractors": ["vše","ulovilo","vlka"] }]};;;;1;2020-04-26 13:14:11
217;{"sentences": [{"sentence":"Těžko na _ , _ na _ .","translation":"","solution":["cvičišti","lehko","bojišti"],"distractors": ["těžko","jevišti","tábořišti"] }]};;;;1;2020-04-26 13:14:11
218;{"sentences": [{"sentence":"Všude _ , doma _ .","translation":"","solution":["dobře","nejlépe"],"distractors": ["špatně","nejhůře","hůře","lépe"] }]};;;;1;2020-04-26 13:14:11
219;{"sentences": [{"sentence":"Zadarmo _ _ _ .","translation":"","solution":["ani","kuře","nehrabe"],"distractors": ["jenom","hrabe","kohout"] }]};;;;1;2020-04-26 13:14:12
220;{"sentences": [{"sentence":"Zakázané _ _ _ .","translation":"","solution":["ovoce","chutná","nejlépe"],"distractors": ["zelenina","nejhůře"] }]};;;;0;2020-04-26 13:14:12
221;{"sentences": [{"sentence":"Žádný _ z _ _ .","translation":"","solution":["učený","nebe","nespadl"],"distractors": ["anděl","čert","pekla","nesletěl"] }]};;;;1;2020-04-26 13:14:12
222;{"sentences": [{"sentence":"Žádný _ _ _ _ .","translation":"","solution":["strom","neroste","do","nebe"],"distractors": ["pekla","napadá","stůl"] }]};;;;1;2020-04-26 13:14:12
223;{"sentences": [{"sentence":"Žádná _ není tak _ , aby jí nebyl _ .","translation":"","solution":["píseň","dlouhá","konec"],"distractors": ["začátek","krátká","kaše"] }]};;;;1;2020-04-26 13:14:12
224;{"sentences": [{"sentence":"Žádná _ se nejí tak _ , jak se _ .","translation":"","solution":["kaše","horká","uvaří"],"distractors": ["pochoutka","sladká","sní"] }]};;;;1;2020-04-26 13:14:13
225;{"sentences": [{"sentence":"Politicky _ umělci začali reagovat na tehdejší společenskou situaci v Čechách.","translation":"","solution":["angažovaní"], "distractors":[] },{"sentence":"Vězte, že _ lidé se chovají vůči ostatním nadutě a pohrdavě.","translation":"","solution":["arogantní"], "distractors":[] },{"sentence":"Opravdu _ pozorovatelé noční oblohy, mohli včera zaznamenat průlet komety C/2019 Y4 Atlas.","translation":"","solution":["bedliví"], "distractors":[] },{"sentence":"Oba její rodiče byli velmi _ : přílišně dbali na přesnost, dochvilnost a pořádek.","translation":"","solution":["akurátní"], "distractors":[] }] };;;;1;2020-08-05 12:21:58
226;{"sentences": [{"sentence":"Neuvolnění starostové v malých obcích musí svou práci zvládat bez pomoci _ aparátu, kdežto ve městech je starostům na plný úvazek k ruce úředníků dost.","translation":"","solution":["byrokratického"], "distractors":[] },{"sentence":"Vévodkyně Kate Middleton oblečená do _ kostýmku působila důstojně.","translation":"","solution":["elegantního"], "distractors":[] },{"sentence":"Ještě nikdy nepotkal tak _ člověka. Byl věčně mrzutý a nerudný.","translation":"","solution":["zapšklého"], "distractors":[] },{"sentence":"Malíř Amedeo Modigliani se nikdy nevzdal svého _ života: zemřel obklopený ženami, alkoholem a drogami.","translation":"","solution":["bohémského"], "distractors":[] }] };;;;1;2020-08-05 12:21:58
227;{"sentences": [{"sentence":"Podzimní _ náladu často doprovází smutek, pocity úzkosti nebo nezájem o okolí.","translation":"","solution":[" depresivní"], "distractors":[] },{"sentence":"V televizních reklamách se využívají _ prvky, které působí na city diváků: malé děti, mláďátka, vemlouvavá hudba.","translation":"","solution":["emotivní"], "distractors":[] },{"sentence":"Ten nepečený kokosový dort byl fakt _ . Nikdy jsem nic lepšího nejedl!","translation":"","solution":["famózní"], "distractors":[] },{"sentence":"Člověk, který je _ , je čestný, drží slovo a nemění své názory podle nálad svého okolí.","translation":"","solution":["charakterní"], "distractors":[] }] };;;;1;2020-08-05 12:21:58
228;{"sentences": [{"sentence":"SpongeBob má velmi _ a optimistickou povahu: je rázný a rozhodný.","translation":"","solution":["energickou"], "distractors":[] },{"sentence":"Být _ ženou znamená: mít stejné společenské postavení, uznání a práva jako muž.","translation":"","solution":["emancipovanou"], "distractors":[] },{"sentence":"Helena Růžičková zdědila svou veselou a _ povahu po své mamince.","translation":"","solution":["bodrou"], "distractors":[] },{"sentence":"Postarší muž bez domova z České Lípy se za každou cenu, se _ vytrvalostí, snaží nechat zavřít za mříže.","translation":"","solution":["sveřepou"], "distractors":[] }] };;;;1;2020-08-05 12:21:58
229;{"sentences": [{"sentence":"První dáma Kamerunu je známá pro své _ oblečení i osobitý účes.","translation":"","solution":["extravagantní"], "distractors":[] },{"sentence":"Karel byl pěkný pokrytec a vedl samé _ řeči.","translation":"","solution":["farizejské"], "distractors":[] },{"sentence":"Ocenila jeho _ , čestné jednání.","translation":"","solution":["džentlmenské"], "distractors":[] },{"sentence":"Odradilo ho její _ , chladné chování.","translation":"","solution":["upjaté"], "distractors":[] }] };;;;1;2020-08-05 12:21:59
230;{"sentences": [{"sentence":" _ kněz rozdmíchal ve městě vlnu násilí a náboženské nesnášenlivosti.","translation":"","solution":["Fanatický"], "distractors":[] },{"sentence":" _ člověk považuje sám sebe za středobod vesmíru.","translation":"","solution":["Egocentrický"], "distractors":[] },{"sentence":" _ člověk se málokdy nechá vyprovokovat, je vyrovnaný.","translation":"","solution":["Flegmatický"], "distractors":[] },{"sentence":" _ stařík z přízemí domu byl nevypočitatelný: jednou byl jako med, podruhé ji zasypal nadávkami.","translation":"","solution":["Vrtošivý"], "distractors":[] }] };;;;1;2020-08-05 12:21:59
231;{"sentences": [{"sentence":"Nový matčin nápadník se jí vůbec nezamlouval: byl to takový _ panák s napomádovanými vlasy.","translation":"","solution":["fintivý"], "distractors":[] },{"sentence":"Nebyl nijak oslnivě hezký ani bohatý, ale zato byl _ : měl osobní kouzlo.","translation":"","solution":["charismatický"], "distractors":[] },{"sentence":"Některé byliny dokážou svou vůní odehnat _ hmyz stejně jako chemický repelent.","translation":"","solution":["dotěrný"], "distractors":[] },{"sentence":"Leták sliboval milovníkům jídla nezapomenutelný _ zážitek.","translation":"","solution":["gurmánský"], "distractors":[] }] };;;;1;2020-08-05 12:21:59
232;{"sentences": [{"sentence":"Komentoval každý detail, jeho _ poznámky mě už pěkně štvaly.","translation":"","solution":["hnidopišské"], "distractors":[] },{"sentence":"K prokázání viny obžalovaného chyběly _ důkazy.","translation":"","solution":["hodnověrné"], "distractors":[] },{"sentence":"Dvě _ chyby hráčů měly za následek prohru.","translation":"","solution":["taktické"], "distractors":[] },{"sentence":"Dvě _ sousedky netrávily den jinak než tím, že se o něčem dohadovaly.","translation":"","solution":["hašteřivé"], "distractors":[] }] };;;;1;2020-08-05 12:21:59
233;{"sentences": [{"sentence":"Karel byl neuvěřitelně _ , nikdy se nenechal odradit nezdarem.","translation":"","solution":["houževnatý"], "distractors":[] },{"sentence":"Cítila se zahnaná do kouta, do hlasu se jí vloudil _ tón.","translation":"","solution":["hysterický"], "distractors":[] },{"sentence":"Abychom mohli vaši platbu jednoznačně identifikovat, použijte _ symbol.","translation":"","solution":["variabilní"], "distractors":[] },{"sentence":"Ovládání pračky bylo zcela _ , takže se Lenka obešla bez návodu.","translation":"","solution":["intuitivní"], "distractors":[] }] };;;;1;2020-08-05 12:21:59
234;{"sentences": [{"sentence":"Jejich syn byl _ , neustále zkoumal, jak co funguje.","translation":"","solution":["hloubavý"], "distractors":[] },{"sentence":"Vandal poničil pomník v Lidicích. Za tento _ čin ho čeká soud.","translation":"","solution":["hanebný"], "distractors":[] },{"sentence":"Linda se vytahovala, že skočí nejlepší šipku ze všech. Pak skočila placáka. Ondra raději spolkl _ komentář a nevyjadřoval se k tomu.","translation":"","solution":["jízlivý"], "distractors":[] },{"sentence":"Michalův trenér byl poměrně _ : vždycky se rychle naštval a hned se zase uklidnil.","translation":"","solution":["cholerický"], "distractors":[] }] };;;;1;2020-08-05 12:21:59
235;{"sentences": [{"sentence":"Ochota odpustit je důležitou součástí všech úspěšných, šťastných a _ vztahů.","translation":"","solution":["harmonických"], "distractors":[] },{"sentence":"Když se zdravotní stav staré paní Votočkové zhoršil, vyrojilo u ní několik _ příbuzných, kteří se nemohli dočkat, až budou dědit.","translation":"","solution":["chamtivých"], "distractors":[] },{"sentence":"Mapu _ škol tvoří lesní, přírodní, montessori, waldorfské, svobodné a další školy.","translation":"","solution":["inspirativních"], "distractors":[] },{"sentence":"Podle _ odhadů má nadváhu skoro polovina české populace.","translation":"","solution":["střízlivých"], "distractors":[] }] };;;;1;2020-08-05 12:22:00
236;{"sentences": [{"sentence":"Bylo by _ mlčet a citlivé věci neřešit veřejně před ostatními.","translation":"","solution":["taktní"], "distractors":[] },{"sentence":"Jsou chvíle, kdy se rozhodnete uvěřit něčemu, co byste normálně považovali za naprosto _ .","translation":"","solution":["iracionální"], "distractors":[] },{"sentence":"Od toho lékaře bylo _ , že ošetřil to dítě zadarmo. Jeho rodiče by nemohli zaplatit.","translation":"","solution":["šlechetné"], "distractors":[] },{"sentence":"Pavel byl _ : nenechal se zmanipulovat a své oprávněné požadavky prosadil s klidem a bez emocí.","translation":"","solution":["asertivní"], "distractors":[] }] };;;;1;2020-08-05 12:22:00
237;{"sentences": [{"sentence":"Ransomware je _ program vytvořený podvodníky s dobrými znalostmi počítačového programování.","translation":"","solution":["sofistikovaný"], "distractors":[] },{"sentence":"Stlačený zemní plyn začíná být v USA velké téma. Jeho využití v dopravě je tam dnes _ , ale začíná růst.","translation":"","solution":["marginální"], "distractors":[] },{"sentence":"Lenka je _ člověk, neustále něco vymýšlí a tvoří. Nesnáší stereotypní práci.","translation":"","solution":["kreativní"], "distractors":[] },{"sentence":"Pan Rýzner byl pěkně _ : nikomu nikdy nic nedal zadarmo.","translation":"","solution":["hamižný"], "distractors":[] }] };;;;1;2020-08-05 12:22:00
238;{"sentences": [{"sentence":"Skrytá neboli _ kriminalita je část kriminality, která vůbec nevyjde najevo.","translation":"","solution":["latentní"], "distractors":[] },{"sentence":"Ve chvíli, kdy by vydání článku zjevně ohrozilo národní bezpečnost, je nevydání článku logický a eticky _ postup.","translation":"","solution":["korektní"], "distractors":[] },{"sentence":"Nebylo by _ hodnotit práci svého spolupracovníka.","translation":"","solution":["kolegiální"], "distractors":[] },{"sentence":"Za komunistů se směly psát o politice jenom ty názory, které byly _ s režimem.","translation":"","solution":["konformní"], "distractors":[] }] };;;;1;2020-08-05 12:22:00
239;{"sentences": [{"sentence":"S _ člověkem se dobře jedná.","translation":"","solution":["komunikativním"], "distractors":[] },{"sentence":"Prodavač se naslouchal křiku nespokojené zákaznice s _ výrazem: ve tváři se mu nehnul ani sval.","translation":"","solution":["lhostejným"], "distractors":[] },{"sentence":"Recepční padal únavou a nové hotelové hosty vítal teď s trochu _ úsměvem.","translation":"","solution":["křečovitým"], "distractors":[] },{"sentence":"Návrh poslance se setkal s _ odmítnutím většiny.","translation":"","solution":["kategorickým"], "distractors":[] }] };;;;1;2020-08-05 12:22:00
240;{"sentences": [{"sentence":"Díky tomu, že ředitel školy dokázal vést _ dialog s nespokojenými rodiči žáků, došlo ve škole ke změnám ke spokojenosti obou stran.","translation":"","solution":["konstruktivní"], "distractors":[] },{"sentence":"Zaměstnanec byl _ ke svému zaměstnavateli, nenechal se přetáhnout od konkurence, která mu slibovala vyšší plat.","translation":"","solution":["loajální"], "distractors":[] },{"sentence":"Moje babička je _ , tvrdí, že by se některé věci měly dělat tak, jako se dělaly odjakživa.","translation":"","solution":["konzervativní"], "distractors":[] },{"sentence":"Tenista byl psychicky _ , jamile začal prohrávat, začal se hroutit.","translation":"","solution":["labilní"], "distractors":[] }] };;;;1;2020-08-05 12:22:00
