problem,sentence,solutions,fullname,pred,certainty
301,Take something warm. A _ for example.,pullover,obleceni-2-uroven,pullover,6.917052745819092
302,Kim exercises with a _ on her head.,headband,obleceni-2-uroven,headband,7.224010586738586
302,These _ are great for running.,sneakers,obleceni-2-uroven,sneakers,7.224010586738586
302,All our shirts are made from _ .,cotton,obleceni-2-uroven,cotton,7.224010586738586
302,Does that suit have a _ ?,waistcoat,obleceni-2-uroven,waistcoat,7.224010586738586
303,I don’t mind the wind. I have a _ .,windcheater,obleceni-2-uroven,windcheater,6.195998132228851
303,You can wear that _ when you go to the wedding.,blouse,obleceni-2-uroven,blouse,6.195998132228851
303,He had a _ over his head.,hood,obleceni-2-uroven,hood,6.195998132228851
303,Sally blew her nose into her _ .,handkerchief,obleceni-2-uroven,handkerchief,6.195998132228851
304,Wear a _ to keep your neck warm.,scarf,obleceni-2-uroven,scarf,5.643017590045929
304,She sleeps in blue _ .,pyjamas,obleceni-2-uroven,pyjamas,5.643017590045929
304,That’s a _ . He doesn’t really have any hair.,wig,obleceni-2-uroven,wig,5.643017590045929
304,This shirt is made from _ .,silk,obleceni-2-uroven,silk,5.643017590045929
305,All my _ are dirty.,underpants,obleceni-2-uroven,underpants,7.3255162835121155
305,How much money do you have in your _ ?,wallet,obleceni-2-uroven,wallet,7.3255162835121155
305,Does it have long _ or short?,sleeves,obleceni-2-uroven,sleeves,7.3255162835121155
305,You should tie your _ .,shoelace,obleceni-2-uroven,shoelace,7.3255162835121155
306,This sweater is made from _ .,wool,obleceni-2-uroven,wool,5.5163180232048035
306,I can’t walk in high _ .,heels,obleceni-2-uroven,heels,5.5163180232048035
306,She carries her _ all the time.,handbag,obleceni-2-uroven,handbag,5.5163180232048035
306,Wear a _ if your trousers are too big.,belt,obleceni-2-uroven,belt,5.5163180232048035
307,A _ is a sweet purple fruit.,fig,ovoce-zelenina-2-uroven,raspberry,4.693657860159874
307,A _ is a big white vegetable.,cauliflower,ovoce-zelenina-2-uroven,cauliflower,4.693657860159874
307,A _ is a red fruit that doesn’t grow on a tree.,raspberry,ovoce-zelenina-2-uroven,fig,4.693657860159874
307,Horses like eating _ .,apples,ovoce-zelenina-2-uroven,apples,4.693657860159874
308,A _ has a brown shell with water in it.,coconut,ovoce-zelenina-2-uroven,coconut,3.8466491401195526
308,A _ is a brown fruit eaten dried.,date,ovoce-zelenina-2-uroven,date,3.8466491401195526
308,"You can usually buy brown, white or red _ .",beans,ovoce-zelenina-2-uroven,beans,3.8466491401195526
308,A _ is a juicy orange fruit.,peach,ovoce-zelenina-2-uroven,peach,3.8466491401195526
309,An _ smells bad.,onion,ovoce-zelenina-2-uroven,onion,7.240410387516022
309,There are five green _ in a pod.,peas,ovoce-zelenina-2-uroven,peas,7.240410387516022
309,A _ is a small orange fruit.,tangerine,ovoce-zelenina-2-uroven,tangerine,7.240410387516022
309,A _ is black and doesn’t grow on a tree.,blackberry,ovoce-zelenina-2-uroven,blackberry,7.240410387516022
310,A _ is brown on the outside and green on the inside.,kiwi,ovoce-zelenina-2-uroven,kiwi,5.709359407424927
310,Many kinds of salads have _ in it.,lettuce,ovoce-zelenina-2-uroven,lettuce,5.709359407424927
310,A _ is an exotic fruit with seeds in it.,papaya,ovoce-zelenina-2-uroven,papaya,5.709359407424927
310,An _ looks like long green sticks.,asparagus,ovoce-zelenina-2-uroven,asparagus,5.709359407424927
311,A _ is an exotic fruit with many seeds.,pomegranate,ovoce-zelenina-2-uroven,cucumber,6.266862988471985
311,This is _ . It has a white root with green leaves.,parsley,ovoce-zelenina-2-uroven,pomegranate,6.266862988471985
311,Ketchup is made from _ .,tomatoes,ovoce-zelenina-2-uroven,tomatoes,6.266862988471985
311,A _ is long and green.,cucumber,ovoce-zelenina-2-uroven,parsley,6.266862988471985
312,A _ grows under the earth.,beetroot,ovoce-zelenina-2-uroven,cabbage,4.8908785581588745
312,A _ is similar to orange.,grapefruit,ovoce-zelenina-2-uroven,beetroot,4.8908785581588745
312,A _ is yellow and sour.,lemon,ovoce-zelenina-2-uroven,grapefruit,4.8908785581588745
312,A _ can be found in many Czech recipes.,cabbage,ovoce-zelenina-2-uroven,lemon,4.8908785581588745
313,"A _ is usually green, red or yellow.",pepper,ovoce-zelenina-2-uroven,pepper,4.04776805639267
313,You can find _ in a forest.,blueberries,ovoce-zelenina-2-uroven,blueberries,4.04776805639267
313,A _ is a sweet exotic fruit.,mango,ovoce-zelenina-2-uroven,mango,4.04776805639267
313,I like _ . It is green and very healthy.,broccoli,ovoce-zelenina-2-uroven,broccoli,4.04776805639267
314,My favourite ice cream flavour is _ .,strawberry,ovoce-zelenina-2-uroven,strawberry,3.617489755153656
314,Fries are made from _ .,potatoes,ovoce-zelenina-2-uroven,potatoes,3.617489755153656
314,Do you like _ ? It is a very healthy green vegetable.,spinach,ovoce-zelenina-2-uroven,spinach,3.617489755153656
314,Monkeys like eating _ .,bananas,ovoce-zelenina-2-uroven,bananas,3.617489755153656
315,A _ grows in pairs.,cherry,ovoce-zelenina-2-uroven,cherry,4.428180754184723
315,A _ is red and juicy on the inside.,watermelon,ovoce-zelenina-2-uroven,watermelon,4.428180754184723
315,Let’s carve a Halloween _ .,pumpkin,ovoce-zelenina-2-uroven,pumpkin,4.428180754184723
315,My favourite juice is _ .,orange,ovoce-zelenina-2-uroven,orange,4.428180754184723
316,Wine is made from _ .,grapes,ovoce-zelenina-2-uroven,grapes,6.169497549533844
316,Rabbits like eating _ .,carrots,ovoce-zelenina-2-uroven,carrots,6.169497549533844
316,A _ is purple and grows on a tree.,plum,ovoce-zelenina-2-uroven,plum,6.169497549533844
316,A _ is white and has a very strong taste.,horseradish,ovoce-zelenina-2-uroven,horseradish,6.169497549533844
317,My mother's son is my _ .,brother,rodina-lide-1-uroven,brother,2.6963894963264465
317,My aunt is my mother's _ .,sister,rodina-lide-1-uroven,sister,2.6963894963264465
317,My father is one of my _ .,parents,rodina-lide-1-uroven,parents,2.6963894963264465
318,My mother is my father's _ .,wife,rodina-lide-1-uroven,wife,3.7350101470947266
318,My brother is a _ .,boy,rodina-lide-1-uroven,boy,3.7350101470947266
318,My _ is my mother's brother.,uncle,rodina-lide-1-uroven,uncle,3.7350101470947266
319,My mother is a _ .,woman,rodina-lide-1-uroven,woman,2.9643072187900543
319,Our son is 6 months old. He is a _ .,baby,rodina-lide-1-uroven,baby,2.9643072187900543
319,My parents' son is my _ .,brother,rodina-lide-1-uroven,brother,2.9643072187900543
320,My sister is fifteen years old. She is a _ .,teenager,rodina-lide-1-uroven,teenager,3.3734641671180725
320,My father is a _ .,man,rodina-lide-1-uroven,man,3.3734641671180725
320,My mother's _ is my father.,husband,rodina-lide-1-uroven,husband,3.3734641671180725
321,My daughter is a _ .,girl,rodina-lide-1-uroven,girl,2.6593204736709595
321,My aunt is a _ .,woman,rodina-lide-1-uroven,woman,2.6593204736709595
321,Marek is my _ .,friend,rodina-lide-1-uroven,friend,2.6593204736709595
322,My mother is one of my _ .,parents,rodina-lide-1-uroven,parents,3.9954752922058105
322,My uncle is a _ .,man,rodina-lide-1-uroven,man,3.9954752922058105
322,My father's brother is my _ .,uncle,rodina-lide-1-uroven,uncle,3.9954752922058105
323,"My grandmother has got two daughters, my mother and my _ .",aunt,rodina-lide-2-uroven,aunt,1.8381659984588623
323,My aunt is my uncle's _ .,wife,rodina-lide-2-uroven,wife,1.8381659984588623
323,I am my mother's _ .,daughter,rodina-lide-2-uroven,daughter,1.8381659984588623
324,I'm my mother's _ .,son,rodina-lide-2-uroven,son,2.240649074316025
324,"My grandmother has got two sons, my father and my _ .",uncle,rodina-lide-2-uroven,uncle,2.240649074316025
324,My father's wife is my _ .,mother,rodina-lide-2-uroven,mother,2.240649074316025
325,"My sister is a _ , she's 3 months old.",baby,rodina-lide-1-uroven,baby,2.5830241441726685
325,My mother's husband is my _ .,father,rodina-lide-1-uroven,father,2.5830241441726685
325,Our dog is a part of our _ .,family,rodina-lide-1-uroven,family,2.5830241441726685
326,My mother and my father are my _ .,parents,rodina-lide-1-uroven,parents,2.5502402782440186
326,My _ is my mother's daughter.,sister,rodina-lide-1-uroven,sister,2.5502402782440186
326,My _ is my mother's son.,brother,rodina-lide-1-uroven,brother,2.5502402782440186
327,I don’t want to fight with Luke. He’s very _ .,strong,vlastnosti-lidi-2-uroven,strong,1.9753738045692444
327,I won’t do that. Don’t be _ .,crazy,vlastnosti-lidi-2-uroven,crazy,1.9753738045692444
327,They can buy anything because they are very _ .,rich,vlastnosti-lidi-2-uroven,rich,1.9753738045692444
328,Emma is very _ because she doesn’t eat chocolate.,slim,vlastnosti-lidi-2-uroven,slim,2.165497303009033
328,You feel _ because you don’t study enough.,stupid,vlastnosti-lidi-2-uroven,stupid,2.165497303009033
328,His wife is _ . She’s a singer.,famous,vlastnosti-lidi-2-uroven,famous,2.165497303009033
329,I’m so _ . I could eat anything.,hungry,vlastnosti-lidi-2-uroven,hungry,2.3856555223464966
329,Don’t be _ at me.,angry,vlastnosti-lidi-2-uroven,angry,2.3856555223464966
329,Are you _ ? Have some water.,thirsty,vlastnosti-lidi-2-uroven,thirsty,2.3856555223464966
330,How _ is he? He’s four years old.,old,vlastnosti-lidi-2-uroven,old,1.9389698803424835
330,I’m _ because I don’t have any friends.,sad,vlastnosti-lidi-2-uroven,sad,1.9389698803424835
330,She’s _ so she doesn’t have to study a lot.,clever,vlastnosti-lidi-2-uroven,clever,1.9389698803424835
331,We can’t buy a new car. We are _ .,poor,vlastnosti-lidi-2-uroven,poor,1.9872032403945923
331,He’s _ because he got a great gift.,happy,vlastnosti-lidi-2-uroven,happy,1.9872032403945923
331,Our family is _ . We have two houses.,rich,vlastnosti-lidi-2-uroven,rich,1.9872032403945923
332,I played basketball when I was _ .,young,vlastnosti-lidi-2-uroven,young,2.2378920316696167
332,Don’t talk to him. He’s _ .,dangerous,vlastnosti-lidi-2-uroven,dangerous,2.2378920316696167
332,"He’s so _ , he can pick me up.",strong,vlastnosti-lidi-2-uroven,strong,2.2378920316696167
333,Go talk to her. Lucy is very _ .,friendly,vlastnosti-lidi-2-uroven,friendly,2.1175811290740967
333,"Mark will know the answer, he’s _ .",clever,vlastnosti-lidi-2-uroven,clever,2.1175811290740967
333,I’m _ because I have a good job.,happy,vlastnosti-lidi-2-uroven,happy,2.1175811290740967
334,Ted can’t run very well because he’s _ .,fat,vlastnosti-lidi-2-uroven,fat,2.1777846813201904
334,My girlfriend is so _ .,beautiful,vlastnosti-lidi-2-uroven,beautiful,2.1777846813201904
334,"If you are _ , there is a cake on the table.",hungry,vlastnosti-lidi-2-uroven,hungry,2.1777846813201904
335,You are so _ ! Are you doing sports?,thin,vlastnosti-lidi-2-uroven,thin,2.269565999507904
335,I don’t want to talk to them. They are _ .,boring,vlastnosti-lidi-2-uroven,boring,2.269565999507904
335,Your sister seems very nice and _ .,friendly,vlastnosti-lidi-2-uroven,friendly,2.269565999507904
336,He’s my _ friend.,dear,vlastnosti-lidi-2-uroven,dear,2.9468348026275635
336,I don’t have any hobbies. I’m not an _ person.,interesting,vlastnosti-lidi-2-uroven,interesting,2.9468348026275635
336,Do you know any _ people?,famous,vlastnosti-lidi-2-uroven,famous,2.9468348026275635
337,You should _ to replenish moisture lost through sweating.,drink,slovesa-zaklad-3-uroven,drink,5.603232204914093
337,She focuses on _ portraits.,painting,slovesa-zaklad-3-uroven,painting,5.603232204914093
337,We have managed to _ the deal.,close,slovesa-zaklad-3-uroven,close,5.603232204914093
337,Make sure to _ the correct number.,enter,slovesa-zaklad-3-uroven,enter,5.603232204914093
338,She wants us to _ some acorns.,gather,slovesa-zaklad-3-uroven,gather,5.043517708778381
338,I don’t really _ the magazine.,read,slovesa-zaklad-3-uroven,read,5.043517708778381
338,I’m sure I _ the file to the desktop.,saved,slovesa-zaklad-3-uroven,saved,5.043517708778381
338,We shall _ our talks next week.,continue,slovesa-zaklad-3-uroven,continue,5.043517708778381
339,"People have to _ , sleep and drink water to survive.",eat,slovesa-zaklad-2-uroven,eat,5.50518411397934
339,"Every time you _ , you have to try again.",fail,slovesa-zaklad-2-uroven,fail,5.50518411397934
339,You have to start _ harder.,working,slovesa-zaklad-2-uroven,working,5.50518411397934
339,"Please, _ on the dotted line.",sign,slovesa-zaklad-2-uroven,sign,5.50518411397934
340,He has made me actually _ out loud.,laugh,slovesa-zaklad-3-uroven,laugh,7.039759576320648
340,I want to _ something spectacular.,create,slovesa-zaklad-3-uroven,create,7.039759576320648
340,The board _ twice a year.,meets,slovesa-zaklad-3-uroven,meets,7.039759576320648
340,He can never _ anywhere for a long time.,stay,slovesa-zaklad-3-uroven,stay,7.039759576320648
341,I could _ it so much better.,make,slovesa-zaklad-3-uroven,make,5.5154529213905334
341,She is _ his head with nonsense.,filling,slovesa-zaklad-3-uroven,filling,5.5154529213905334
341,How high is the number going to _ ?,reach,slovesa-zaklad-3-uroven,reach,5.5154529213905334
341,I don’t want to _ it ever again.,try,slovesa-zaklad-3-uroven,try,5.5154529213905334
342,He’s going to make your shoes _ !,shine,slovesa-zaklad-3-uroven,shine,3.9531280994415283
342,Do you _ around here?,live,slovesa-zaklad-3-uroven,live,3.9531280994415283
342,I’m so happy I could _ !,sing,slovesa-zaklad-3-uroven,sing,3.9531280994415283
342,What have you got to _ ?,lose,slovesa-zaklad-3-uroven,lose,3.9531280994415283
343,What did you _ me for my birthday?,get,slovesa-zaklad-3-uroven,get,5.163523554801941
343,He keeps forgetting to _ his hands.,wash,slovesa-zaklad-3-uroven,wash,5.163523554801941
343,"Please, _ this complimentary breakfast.",enjoy,slovesa-zaklad-3-uroven,enjoy,5.163523554801941
343,How did the meeting _ ?,go,slovesa-zaklad-3-uroven,go,5.163523554801941
344,It will _ cats and dogs!,rain,slovesa-zaklad-3-uroven,rain,6.086217999458313
344,I forgot to _ for such weather.,prepare,slovesa-zaklad-3-uroven,prepare,6.086217999458313
344,"I _ , but I won’t.",can,slovesa-zaklad-3-uroven,can,6.086217999458313
344,He wants to destroy all I’ve _ .,built,slovesa-zaklad-3-uroven,built,6.086217999458313
345,She said to _ her right before lunch.,wake,slovesa-zaklad-3-uroven,wake,5.355273246765137
345,We will try to find some meadow where we could _ .,camp,slovesa-zaklad-3-uroven,camp,5.355273246765137
345,He should try _ his brain more often.,using,slovesa-zaklad-3-uroven,using,5.355273246765137
345,How much longer do you have to _ ?,wait,slovesa-zaklad-3-uroven,wait,5.355273246765137
346,A scientific theory _ pass every test.,must,slovesa-zaklad-3-uroven,must,5.426936030387878
346,You didn’t have to _ the meat.,freeze,slovesa-zaklad-3-uroven,freeze,5.426936030387878
346,It’s not healthy to _ so much.,sleep,slovesa-zaklad-3-uroven,sleep,5.426936030387878
346,Where do you _ the dog?,keep,slovesa-zaklad-3-uroven,keep,5.426936030387878
347,I wish you would _ your heart to me.,open,slovesa-zaklad-3-uroven,open,6.456169009208679
347,She _ him in danger!,put,slovesa-zaklad-3-uroven,put,6.456169009208679
347,I have no idea where to _ .,begin,slovesa-zaklad-3-uroven,begin,6.456169009208679
347,He has to _ for work a lot.,travel,slovesa-zaklad-3-uroven,travel,6.456169009208679
348,I _ she likes you!,bet,slovesa-zaklad-3-uroven,bet,5.538889408111572
348,I don’t think it’s possible to _ a girl like that again.,find,slovesa-zaklad-3-uroven,find,5.538889408111572
348,I’m thinking about _ some stocks.,buying,slovesa-zaklad-3-uroven,buying,5.538889408111572
348,He doesn’t want to _ there anymore.,be,slovesa-zaklad-3-uroven,be,5.538889408111572
349,What if he _ the other girl?,kissed,slovesa-zaklad-3-uroven,kissed,6.544944763183594
349,You can’t _ a toilet for an hour.,occupate,slovesa-zaklad-3-uroven,occupate,6.544944763183594
349,Could you _ your dad and ask?,ring,slovesa-zaklad-3-uroven,ring,6.544944763183594
349,I don’t think I _ it in me.,have,slovesa-zaklad-3-uroven,have,6.544944763183594
350,There’s no point in _ about it.,crying,slovesa-zaklad-3-uroven,crying,7.600303530693054
350,The plan does _ very good indeed.,sound,slovesa-zaklad-3-uroven,sound,7.600303530693054
350,I have to _ three cards.,draw,slovesa-zaklad-3-uroven,draw,7.600303530693054
350,Do you have what it _ ?,takes,slovesa-zaklad-3-uroven,takes,7.600303530693054
351,It always _ around here in winter.,snows,slovesa-zaklad-3-uroven,snows,7.559481143951416
351,We are going to _ the bacon over the weekend.,smoke,slovesa-zaklad-3-uroven,smoke,7.559481143951416
351,It’s his fault. He _ it happen.,let,slovesa-zaklad-3-uroven,let,7.559481143951416
351,How did you _ such a feat?,achieve,slovesa-zaklad-3-uroven,achieve,7.559481143951416
352,I am wearing a scarf around my neck because my _ hurts.,throat,casti-tela-3-uroven,throat,4.494308352470398
352,Blood is filtered in the _ .,kidneys,casti-tela-3-uroven,kidneys,4.494308352470398
352,Men don’t need their _ for anything.,breasts,casti-tela-3-uroven,breasts,4.494308352470398
352,My friend offered me a helping _ .,hand,casti-tela-3-uroven,hand,4.494308352470398
353,She greeted me with a kiss on each _ .,cheek,casti-tela-3-uroven,cheek,4.694778740406036
