id;sentence;sentenceForeign;words;sound;visible;created
192;{"sentences":[{"sentence":"Did you _ from Prague to Paris?","translation":"*Letěla* jsi z Prahy do Paříže?","solution":["fly"],"distractors":[]},{"sentence":"We can _ on the river in the winter.","translation":"V zimě můžeme *bruslit* na řece.","solution":["skate"],"distractors":[]},{"sentence":"Will you _ to the party?","translation":"*Přijdeš* na večírek?","solution":["come"],"distractors":[]}]};;;;1;2019-08-26 14:14:58
193;{"sentences":[{"sentence":"The bus _ in an hour.","translation":"Autobus *odjíždí* za hodinu.","solution":["leaves"],"distractors":[]},{"sentence":"Did he _ off his bike?","translation":"*Spadl* z kola?","solution":["fall"],"distractors":[]},{"sentence":"I _ my hands.","translation":"*Zatleskala* jsem.","solution":["clapped"],"distractors":[]}]};;;;1;2019-08-26 14:14:59
194;{"sentences":[{"sentence":"She _ home.","translation":"*Šla* domů pěšky.","solution":["walked"],"distractors":[]},{"sentence":"Can you _ the door open, please?","translation":"Můžeš prosím *podržet* dveře?","solution":["hold"],"distractors":[]},{"sentence":"Petr, _ right!","translation":"Petře, *odboč* doprava!","solution":["turn"],"distractors":[]}]};;;;1;2019-08-26 14:14:59
195;{"sentences":[{"sentence":"Shh! She is _ .","translation":"Psst! *Spí*.","solution":["sleeping"],"distractors":[]},{"sentence":"What are you _ ? Orange juice.","translation":"Co *piješ*? Pomerančový džus.","solution":["drinking"],"distractors":[]},{"sentence":"She is _ because she fell off her bike.","translation":"*Pláče*, protože spadla z kola.","solution":["crying"],"distractors":[]}]};;;;1;2019-08-26 14:16:11
196;{"sentences":[{"sentence":"I'm _ Harry Potter.","translation":"*Čtu* Harryho Pottera.","solution":["reading"],"distractors":[]},{"sentence":"He's a doctor, he _ at the hospital.","translation":"Je lékař, *pracuje* v nemocnici.","solution":["works"],"distractors":[]},{"sentence":"Do you _ meat?","translation":"*Jíš* maso?","solution":["eat"],"distractors":[]}]};;;;1;2019-08-26 14:16:11
197;{"sentences":[{"sentence":"I _ in Prague.","translation":"*Žiji* v Praze.","solution":["live"],"distractors":[]},{"sentence":"When does the film _ ?","translation":"V kolik ten film *začíná*?","solution":["begin"],"distractors":[]},{"sentence":"He _ her on the mouth.","translation":"*Políbil* ji na pusu.","solution":["kissed"],"distractors":[]}]};;;;1;2019-08-26 14:16:11
198;{"sentences":[{"sentence":"I will _ some fruit, we don't have any.","translation":"*Koupím* nějaké ovoce, už žádné nemáme.","solution":["buy"],"distractors":[]},{"sentence":"Kamil _ very well, he will be an artist.","translation":"Kamil krásně *kreslí*, bude z něj umělec.","solution":["draws"],"distractors":[]},{"sentence":"The shop _ at 5 pm.","translation":"V obchodě *zavírají* v 5.","solution":["closes"],"distractors":[]}]};;;;1;2019-08-26 14:16:11
199;{"sentences":[{"sentence":"Can I _ your scissors to cut the sheet of paper?","translation":"Mohu *použít* tvé nůžky, abych rozstřihla papír?","solution":["use"],"distractors":[]},{"sentence":"Will you _ the car? It's dirty.","translation":"*Umyješ* auto? Je špinavé.","solution":["wash"],"distractors":[]},{"sentence":"I like to _ in the autumn because there are fewer tourists.","translation":"Ráda *cestuji* na podzim, protože je všude méně turistů.","solution":["travel"],"distractors":[]}]};;;;1;2019-08-26 14:16:11
200;{"sentences":[{"sentence":"Did you _ the house yourself?","translation":"*Postavil* jsi ten dům sám?","solution":["build"],"distractors":[]},{"sentence":"Mum, can you _ me a chocolate cake?","translation":"Mami, *uděláš* mi čokoládový dort?","solution":["make"],"distractors":[]},{"sentence":"I will stay at home, it's _ .","translation":"Zůstanu doma, *prší*.","solution":["raining"],"distractors":[]}]};;;;1;2019-08-26 14:16:12
201;{"sentences":[{"sentence":"The thieves _ the house by the door.","translation":"Zloději *vstoupili* do domu dveřmi.","solution":["entered"],"distractors":[]},{"sentence":"This _ my sister.","translation":"Toto je *moje* sestra.","solution":["is"],"distractors":[]},{"sentence":"Will you _ a song to us?","translation":"*Zazpíváš* nám písničku?","solution":["sing"],"distractors":[]}]};;;;1;2019-08-26 14:16:12
202;{"sentences":[{"sentence":"I _ got two brothers.","translation":"*Mám* dva bratry.","solution":["have"],"distractors":[]},{"sentence":"The shop _ at 9 am.","translation":"V obchodě *otevírají* v 9.","solution":["opens"],"distractors":[]},{"sentence":"I couldn't _ Milan, he was behind a tree.","translation":"Nemohla jsem *najít* Milana, byl za stromem.","solution":["find"],"distractors":[]}]};;;;1;2019-08-26 14:16:12
203;{"sentences":[{"sentence":"I _ home once a week to talk to my parents.","translation":"Jednou za týden *zavolám* rodičům, abychom si popovídali.","solution":["ring"],"distractors":[]},{"sentence":"The story _ on page 8.","translation":"Příběh *pokračuje* na straně 8.","solution":["continues"],"distractors":[]},{"sentence":"It's _ , let's build a snowman.","translation":"*Sněží*, pojďme postavit sněhuláka.","solution":["snowing"],"distractors":[]}]};;;;1;2019-08-26 14:16:12
204;{"sentences":[{"sentence":"She lost a lot of _ in the accident.","translation":"Při nehodě ztratila hodně *krve*.","solution":["blood"],"distractors":[]},{"sentence":"She has got beautiful blue _ .","translation":"Má krásné modré *oči*.","solution":["eyes"],"distractors":[]},{"sentence":"I can't walk, my _ hurts.","translation":"Nemůžu chodit, bolí mě *koleno*.","solution":["knee"],"distractors":[]}]};;;;1;2019-08-26 14:17:31
205;{"sentences":[{"sentence":"She has broken a _ in her wrist.","translation":"Zlomila si *kost* v zápěstí.","solution":["bone"],"distractors":[]},{"sentence":"She blew her _ .","translation":"Vysmrkala se.","solution":["nose"],"distractors":[]},{"sentence":"He kissed her on the _ .","translation":"Políbil ji na *pusu*.","solution":["mouth"],"distractors":[]}]};;;;1;2019-08-26 14:17:31
206;{"sentences":[{"sentence":"She has got long, dark _ .","translation":"Má dlouhé tmavé *vlasy*.","solution":["hair"],"distractors":[]},{"sentence":"My _ are so cold, I will put on socks.","translation":"Mám studená *chodidla*, dám si ponožky.","solution":["feet"],"distractors":[]},{"sentence":"The girl and the boy hold their _ .","translation":"Kluk a dívka se drželi za *ruce*.","solution":["hands"],"distractors":[]}]};;;;1;2019-08-26 14:17:31
207;{"sentences":[{"sentence":"I can't hear you, there is something in my _ .","translation":"Neslyším tě, mám něco v *uchu*.","solution":["ear"],"distractors":[]},{"sentence":"You can solve the problem – use your _ .","translation":"Přijdeš na řešení toho problému – použij *mozek*.","solution":["brain"],"distractors":[]},{"sentence":"Brush your _ !","translation":"Vyčisti si *zuby*!","solution":["teeth"],"distractors":[]}]};;;;1;2019-08-26 14:17:31
208;{"sentences":[{"sentence":"She took her baby in her _ .","translation":"Vzala dítě do náruče (do *rukou*).","solution":["arms"],"distractors":[]},{"sentence":"She had a ring on her _ .","translation":"Měla na *prstu* prsten.","solution":["finger"],"distractors":[]},{"sentence":"My mum has a good _ .","translation":"Moje maminka má dobré *srdce*.","solution":["heart"],"distractors":[]}]};;;;1;2019-08-26 14:17:31
209;{"sentences":[{"sentence":"I put on a hat to keep my _ warm.","translation":"Dala jsem si čepici, abych si zahřála *hlavu*.","solution":["head"],"distractors":[]},{"sentence":"He broke his _ when he was skiing.","translation":"Zlomil si *nohu*, když lyžoval.","solution":["leg"],"distractors":[]},{"sentence":"Don't bite your _ !","translation":"Nekousej si *nehty*!","solution":["nails"],"distractors":[]}]};;;;1;2019-08-26 14:17:31
210;{"sentences":[{"sentence":"My sister always wears a gold chain around her _ .","translation":"Moje sestra vždy kolem *krku* nosí zlatý řetízek.","solution":["neck"],"distractors":[]},{"sentence":"I could see from her _ that she was unhappy.","translation":"Viděla jsem z jejího *obličeje*, že není šťastná.","solution":["face"],"distractors":[]},{"sentence":"Babies have soft _ .","translation":"Děti mají hebkou *pokožku*.","solution":["skin"],"distractors":[]}]};;;;1;2019-08-26 14:17:32
211;{"sentences":[{"sentence":"The _ is pink.","translation":"*Prase* je růžové.","solution":["pig"],"distractors":[]},{"sentence":"The _ is the king of animals.","translation":"*Lev* je král zvířat.","solution":["lion"],"distractors":[]},{"sentence":"The _ eats bananas.","translation":"*Opice* jí banány.","solution":["monkey"],"distractors":[]}]};;;;1;2019-08-26 14:18:41
212;{"sentences":[{"sentence":"The _ is a large animal.","translation":"*Tygr* je velké zvíře.","solution":["tiger"],"distractors":[]},{"sentence":"The _ lives in water.","translation":"*Želva* žije ve vodě.","solution":["turtle"],"distractors":[]},{"sentence":"The _ is a small animal with long ears.","translation":"*Králík* je malé zvíře s dlouhýma ušima.","solution":["rabbit"],"distractors":[]}]};;;;1;2019-08-26 14:18:41
213;{"sentences":[{"sentence":"The _ produces milk.","translation":"*Kráva* produkuje mléko.","solution":["cow"],"distractors":[]},{"sentence":"The _ is green.","translation":"*Krokodýl* je zelený.","solution":["crocodile"],"distractors":[]},{"sentence":"The _ is a type of bird.","translation":"*Kuře* patří mezi ptáky.","solution":["chicken"],"distractors":[]}]};;;;1;2019-08-26 14:18:42
214;{"sentences":[{"sentence":"The _ is an animal that looks like a small horse but has longer ears.","translation":"*Osel* je zvíře, které se podobá malému koni, ale má dlouhé uši.","solution":["donkey"],"distractors":[]},{"sentence":"The _ has sharp teeth.","translation":"*Žralok* má ostré zuby.","solution":["shark"],"distractors":[]},{"sentence":"The _ is a large ape.","translation":"*Gorila* je velký op.","solution":["gorilla"],"distractors":[]}]};;;;1;2019-08-26 14:18:42
215;{"sentences":[{"sentence":"The _ is a very large grey animal.","translation":"*Slon* je velké šedé zvíře.","solution":["elephant"],"distractors":[]},{"sentence":"The _ is a bird that lives by water.","translation":"*Kachna* je pták, který žije u vody.","solution":["duck"],"distractors":[]},{"sentence":"The _ is an animal with four legs.","translation":"*Pes* je zvíře, které má čtyři nohy.","solution":["dog"],"distractors":[]}]};;;;1;2019-08-26 14:18:42
216;{"sentences":[{"sentence":"The _ is an animal with a very long neck.","translation":"*Žirafa* je zvíře, které má dlouhý krk.","solution":["giraffe"],"distractors":[]},{"sentence":"The  _ lives in water and has eight tentacles.","translation":"*Chobotnice* žije ve vodě a má osm chapadel.","solution":["octopus"],"distractors":[]},{"sentence":"The _ is a black and white bird.","translation":"*Tučňák* je černobílý pták.","solution":["penguin"],"distractors":[]}]};;;;1;2019-08-26 14:18:42
217;{"sentences":[{"sentence":"The _ provides milk.","translation":"*Koza* poskytuje mléko.","solution":["goat"],"distractors":[]},{"sentence":"The _ is a large animal that lives in the desert.","translation":"*Velbloud* je velké zvíře, které žije v poušti.","solution":["camel"],"distractors":[]},{"sentence":"The _ is a sea mammal.","translation":"*Delfín* je mořský savec.","solution":["dolphin"],"distractors":[]}]};;;;1;2019-08-26 14:18:42
218;{"sentences":[{"sentence":"The _ catches mice.","translation":"*Kočka* chytá myši.","solution":["cat"],"distractors":[]},{"sentence":"The _ is a large animal with thick grey skin.","translation":"*Hroch* je velké zvíře se silnou šedou kůží.","solution":["hippopotamus"],"distractors":[]},{"sentence":"The _ moves by jumping.","translation":"*Klokan* se pohybuje skokem.","solution":["kangaroo"],"distractors":[]}]};;;;1;2019-08-26 14:18:42
219;{"sentences":[{"sentence":"My _ is Tim.","translation":"Mé *jméno* je Tim.","solution":["name"],"distractors":[]},{"sentence":"The sister of my father is my _ .","translation":"Sestra mého otce je má *teta*.","solution":["aunt"],"distractors":[]},{"sentence":"The _ has long hair.","translation":"To *děvče* má dlouhé vlasy.","solution":["girl"],"distractors":[]}]};;;;1;2019-10-15 15:15:34
220;{"sentences":[{"sentence":"I have one older _ .","translation":"Mám jednoho staršího *bratra*.","solution":["brother"],"distractors":[]},{"sentence":"Mary is my _ .","translation":"Mary je má *manželka*.","solution":["wife"],"distractors":[]},{"sentence":"He's my _ .","translation":"Je v mém *věku*.","solution":["age"],"distractors":[]}]};;;;1;2019-10-15 15:15:34
221;{"sentences":[{"sentence":"They are not a big _ .","translation":"Nejsou velká *rodina*.","solution":["family"],"distractors":[]},{"sentence":"The brother of my father is my _ .","translation":"Bratr mého otce je můj *strýc*.","solution":["uncle"],"distractors":[]},{"sentence":"The _ is crying all the time.","translation":"To *mimino* bez přestání pláče.","solution":["baby"],"distractors":[]}]};;;;1;2019-10-15 15:15:34
222;{"sentences":[{"sentence":"Mark is a nice _ .","translation":"Mark je milý *člověk*.","solution":["person"],"distractors":[]},{"sentence":"How many _ do you work with?","translation":"S kolika *lidmi* pracuješ?","solution":["people"],"distractors":[]},{"sentence":"My _ is a great man.","translation":"Můj *otec* je úžasný člověk.","solution":["father"],"distractors":[]}]};;;;1;2019-10-15 15:15:34
